frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq01_02/frame-001388	0.178	0.386	0.117	78.699	58.124	1.164	125.368
seq01_02/frame-001389	0.157	0.441	0.093	68.46	61.715	1.16	105.313
seq01_02/frame-001390	0.127	0.511	0.072	56.707	62.809	1.143	98.1135
seq01_02/frame-001391	0.103	0.585	0.051	46.544	74.455	1.158	88.8375
seq01_02/frame-001392	0.096	0.609	0.051	45.084	66.244	1.184	94.6814
seq01_02/frame-001393	0.092	0.626	0.052	45.793	69.085	1.182	100.81
seq01_02/frame-001394	0.093	0.65	0.064	46.269	67.095	1.18	105.123
seq01_02/frame-001395	0.098	0.675	0.088	47.611	74.693	1.174	110.698
seq01_02/frame-001396	0.104	0.697	0.121	49.029	64.198	1.16	112.042
seq01_02/frame-001397	0.11	0.717	0.16	50.734	70.388	1.155	122.11
seq01_02/frame-001398	0.115	0.734	0.176	51.784	76.724	1.204	134.053
seq01_02/frame-001399	0.119	0.758	0.189	51.554	76.881	1.43	149.05
seq01_02/frame-001400	0.122	0.757	0.194	50.343	79.158	1.472	161.194
seq01_02/frame-001401	0.124	0.746	0.201	48.006	85.884	1.526	175.95
seq01_02/frame-001402	0.128	0.729	0.208	46.806	59.168	1.566	158.764
seq01_02/frame-001403	0.135	0.689	0.22	45.744	32.446	1.636	145.438
seq01_02/frame-001404	0.144	0.65	0.23	45.501	14.027	1.691	137.264
seq01_02/frame-001405	0.158	0.584	0.243	45.523	16.22	1.777	129.205
seq01_02/frame-001406	0.169	0.532	0.253	45.429	12.474	1.806	126.577
seq01_02/frame-001407	0.18	0.488	0.26	45.607	14.964	1.841	123.461
seq01_02/frame-001408	0.188	0.454	0.266	45.842	30.967	1.853	121.072
seq01_02/frame-001409	0.194	0.431	0.269	45.753	23.112	1.833	120.53
seq01_02/frame-001410	0.203	0.399	0.274	45.669	16.093	1.843	122.072
seq01_02/frame-001411	0.217	0.355	0.28	46.323	35.155	1.858	127.084
seq01_02/frame-001412	0.228	0.323	0.282	46.655	20.034	1.865	132.348
seq01_02/frame-001413	0.244	0.285	0.283	46.726	16.135	1.888	140.42
seq01_02/frame-001414	0.265	0.241	0.284	46.185	17.589	1.913	152.0
seq01_02/frame-001415	0.28	0.214	0.285	45.192	23.347	1.93	161.133
seq01_02/frame-001416	0.292	0.191	0.284	43.584	34.384	1.937	170.502
seq01_02/frame-001417	0.309	0.158	0.279	40.42	28.151	1.953	186.098
seq01_02/frame-001418	0.32	0.139	0.272	37.738	127.362	1.954	198.968
seq01_02/frame-001419	0.32	0.139	0.265	34.656	158.46	1.937	213.267
seq01_02/frame-001420	0.314	0.146	0.259	31.753	158.962	1.918	227.789
seq01_02/frame-001421	0.31	0.151	0.255	30.093	174.579	1.899	241.736
seq01_02/frame-001422	0.302	0.154	0.246	28.404	126.303	1.858	264.126
seq01_02/frame-001423	0.297	0.155	0.24	27.378	66.32	1.836	281.194
seq01_02/frame-001424	0.289	0.156	0.232	25.58	117.592	1.775	304.225
seq01_02/frame-001425	0.286	0.153	0.23	24.888	58.564	1.751	297.297
seq01_02/frame-001426	0.283	0.15	0.229	24.338	52.088	1.715	291.725
seq01_02/frame-001427	0.279	0.148	0.227	23.634	108.427	1.688	284.567
seq01_02/frame-001428	0.276	0.147	0.226	23.154	45.81	1.662	279.303
seq01_02/frame-001429	0.272	0.147	0.225	22.73	40.799	1.628	275.526
seq01_02/frame-001430	0.263	0.162	0.223	22.241	34.837	1.569	271.061
seq01_02/frame-001431	0.256	0.178	0.222	21.749	30.255	1.535	266.975
seq01_02/frame-001432	0.246	0.201	0.224	21.137	29.812	1.481	263.492
seq01_02/frame-001433	0.243	0.21	0.223	20.893	33.552	1.449	262.159
seq01_02/frame-001434	0.241	0.218	0.221	20.661	38.109	1.417	261.764
seq01_02/frame-001435	0.238	0.231	0.219	20.466	35.025	1.369	263.573
seq01_02/frame-001436	0.236	0.24	0.218	20.382	31.313	1.341	266.727
seq01_02/frame-001437	0.233	0.251	0.216	20.382	31.627	1.306	265.57
seq01_02/frame-001438	0.229	0.267	0.214	20.441	29.169	1.252	264.306
seq01_02/frame-001439	0.228	0.279	0.213	20.487	33.622	1.214	264.802
seq01_02/frame-001440	0.229	0.279	0.212	20.499	46.781	1.192	266.763
seq01_02/frame-001441	0.232	0.265	0.21	20.58	32.964	1.173	262.592
seq01_02/frame-001442	0.235	0.257	0.208	20.699	93.477	1.156	252.082
seq01_02/frame-001443	0.242	0.244	0.204	20.821	47.223	1.132	238.669
seq01_02/frame-001444	0.25	0.225	0.201	20.892	27.521	1.125	231.86
seq01_02/frame-001445	0.26	0.202	0.198	21.001	30.336	1.116	225.853
seq01_02/frame-001446	0.27	0.178	0.192	21.062	34.745	1.1	219.139
seq01_02/frame-001447	0.276	0.161	0.188	21.082	32.637	1.088	214.877
seq01_02/frame-001448	0.286	0.143	0.18	21.136	35.447	1.076	208.327
seq01_02/frame-001449	0.302	0.121	0.169	21.245	25.946	1.056	197.572
seq01_02/frame-001450	0.318	0.1	0.16	21.432	19.999	1.05	190.03
seq01_02/frame-001451	0.335	0.075	0.151	21.657	20.928	1.048	183.663
seq01_02/frame-001452	0.36	0.042	0.143	21.976	20.95	1.046	177.043
seq01_02/frame-001453	0.378	0.017	0.139	22.133	22.389	1.037	173.07
seq01_02/frame-001454	0.398	-0.014	0.137	22.428	27.231	1.034	170.409
seq01_02/frame-001455	0.406	-0.035	0.136	22.476	84.214	1.041	175.034
seq01_02/frame-001456	0.399	-0.048	0.136	22.296	19.381	1.049	187.13
seq01_02/frame-001457	0.357	-0.034	0.145	21.615	15.838	1.082	207.591
seq01_02/frame-001458	0.316	-0.016	0.167	20.758	16.105	1.096	229.01
seq01_02/frame-001459	0.284	0.001	0.191	19.392	28.818	1.124	254.657
seq01_02/frame-001460	0.287	-0.005	0.212	18.47	98.832	1.147	287.725
seq01_02/frame-001461	0.288	0.002	0.221	18.276	45.77	1.182	268.687
seq01_02/frame-001462	0.288	0.013	0.225	18.438	43.822	1.188	245.362
seq01_02/frame-001463	0.295	-0.004	0.22	19.115	81.782	1.189	228.647
seq01_02/frame-001464	0.299	-0.017	0.217	19.922	83.649	1.191	230.053
seq01_02/frame-001465	0.309	-0.03	0.208	20.756	27.654	1.219	248.743
seq01_02/frame-001466	0.32	-0.007	0.209	21.653	30.75	1.235	270.226
seq01_02/frame-001467	0.304	0.03	0.21	20.449	43.332	1.245	293.409
seq01_02/frame-001468	0.269	0.163	0.231	21.334	68.082	1.241	247.349
seq01_02/frame-001469	0.245	0.254	0.242	22.216	47.799	1.228	205.767
seq01_02/frame-001470	0.229	0.325	0.254	24.736	41.189	1.216	169.052
seq01_02/frame-001471	0.209	0.415	0.279	30.281	56.316	1.185	127.096
seq01_02/frame-001472	0.197	0.473	0.294	33.372	55.711	1.162	104.573
seq01_02/frame-001473	0.184	0.533	0.302	35.184	29.225	1.145	87.9454
seq01_02/frame-001474	0.166	0.624	0.305	35.452	30.904	1.121	77.4066
seq01_02/frame-001475	0.154	0.689	0.307	34.836	40.64	1.1	76.6646
seq01_02/frame-001476	0.141	0.767	0.309	33.86	30.332	1.042	76.7169
seq01_02/frame-001477	0.141	0.785	0.311	33.46	27.001	0.787	78.0817
seq01_02/frame-001478	0.142	0.788	0.31	33.127	25.245	0.791	82.5427
seq01_02/frame-001479	0.142	0.799	0.305	32.345	25.384	0.798	94.8173
seq01_02/frame-001480	0.141	0.814	0.3	31.726	27.165	0.799	106.29
seq01_02/frame-001481	0.139	0.838	0.297	31.211	27.123	0.788	115.695
seq01_02/frame-001482	0.14	0.852	0.292	30.881	28.422	0.77	125.145
seq01_02/frame-001483	0.142	0.851	0.287	30.864	29.051	0.743	131.655
seq01_02/frame-001484	0.141	0.848	0.285	30.777	28.61	0.741	139.089
seq01_02/frame-001485	0.14	0.845	0.281	30.495	32.892	0.745	148.641
seq01_02/frame-001486	0.139	0.843	0.279	30.293	40.183	0.747	153.671
seq01_02/frame-001487	0.138	0.842	0.279	30.219	43.35	0.748	158.629
seq01_02/frame-001488	0.138	0.841	0.28	30.185	36.332	0.748	162.987
seq01_02/frame-001489	0.137	0.84	0.277	30.025	27.951	0.75	168.625
seq01_02/frame-001490	0.135	0.844	0.267	29.199	22.816	0.757	177.634
seq01_02/frame-001491	0.133	0.848	0.258	28.522	19.88	0.764	185.347
seq01_02/frame-001492	0.132	0.853	0.248	27.761	19.489	0.773	194.309
seq01_02/frame-001493	0.13	0.857	0.237	26.382	29.157	0.787	205.282
seq01_02/frame-001494	0.128	0.851	0.229	25.733	22.971	0.799	214.571
seq01_02/frame-001495	0.124	0.848	0.219	24.709	21.084	0.816	225.618
seq01_02/frame-001496	0.12	0.841	0.208	23.195	25.93	0.842	238.353
seq01_02/frame-001497	0.117	0.836	0.201	22.063	21.073	0.86	248.625
seq01_02/frame-001498	0.112	0.828	0.191	20.558	19.415	0.897	229.745
seq01_02/frame-001499	0.108	0.823	0.183	19.446	22.594	0.925	213.639
seq01_02/frame-001500	0.106	0.817	0.174	18.631	21.406	0.952	198.732
seq01_02/frame-001501	0.103	0.805	0.162	17.975	20.153	0.993	173.816
seq01_02/frame-001502	0.101	0.797	0.155	17.744	19.776	1.026	156.037
seq01_02/frame-001503	0.099	0.79	0.152	17.793	19.834	1.058	138.986
seq01_02/frame-001504	0.097	0.782	0.151	18.126	22.815	1.094	121.893
seq01_02/frame-001505	0.095	0.781	0.144	18.667	19.176	1.113	114.058
seq01_02/frame-001506	0.093	0.782	0.133	19.164	16.359	1.128	112.893
seq01_02/frame-001507	0.091	0.781	0.119	19.479	21.903	1.121	123.355
seq01_02/frame-001508	0.09	0.78	0.11	19.458	16.084	1.108	136.998
seq01_02/frame-001509	0.088	0.766	0.098	19.249	13.995	1.086	160.058
seq01_02/frame-001510	0.088	0.747	0.09	19.083	13.117	1.068	182.555
seq01_02/frame-001511	0.09	0.752	0.087	19.087	14.082	1.05	205.663
seq01_02/frame-001512	0.094	0.766	0.086	19.169	14.49	1.025	233.519
seq01_02/frame-001513	0.097	0.766	0.085	19.249	15.278	1.007	251.227
seq01_02/frame-001514	0.1	0.765	0.086	19.419	16.258	0.989	267.844
seq01_02/frame-001515	0.103	0.765	0.088	19.632	17.427	0.964	289.37
seq01_02/frame-001516	0.104	0.766	0.089	19.706	23.651	0.951	300.938
seq01_02/frame-001517	0.106	0.766	0.089	19.755	26.773	0.94	310.805
seq01_02/frame-001518	0.109	0.763	0.09	19.925	21.23	0.921	329.352
seq01_02/frame-001519	0.112	0.758	0.091	19.991	18.057	0.906	343.225
seq01_02/frame-001520	0.115	0.753	0.091	20.046	20.933	0.889	359.815
seq01_02/frame-001521	0.117	0.75	0.092	20.039	17.676	0.875	373.489
seq01_02/frame-001522	0.118	0.748	0.091	19.935	17.88	0.862	386.383
seq01_02/frame-001523	0.119	0.749	0.086	18.662	16.989	0.843	401.834
seq01_02/frame-001524	0.121	0.749	0.082	17.717	17.138	0.806	413.817
seq01_02/frame-001525	0.123	0.748	0.08	16.981	20.892	0.796	424.971
seq01_02/frame-001526	0.124	0.756	0.079	16.052	22.891	0.785	436.34
seq01_02/frame-001527	0.124	0.762	0.076	15.731	25.989	0.781	438.691
seq01_02/frame-001528	0.124	0.769	0.074	15.805	14.159	0.778	435.844
seq01_02/frame-001529	0.121	0.783	0.071	16.619	13.614	0.781	430.168
seq01_02/frame-001530	0.119	0.793	0.07	17.45	11.628	0.786	427.816
seq01_02/frame-001531	0.121	0.799	0.066	19.363	8.631	0.814	429.589
seq01_02/frame-001532	0.134	0.79	0.059	22.62	7.285	0.841	423.821
seq01_02/frame-001533	0.167	0.767	0.095	31.681	11.027	0.875	392.953
seq01_02/frame-001534	0.175	0.764	0.12	40.941	20.161	0.909	379.445
seq01_02/frame-001535	0.189	0.758	0.17	70.348	20.512	0.964	372.658
seq01_02/frame-001536	0.192	0.758	0.188	83.269	21.935	0.984	369.193
seq01_02/frame-001537	0.193	0.758	0.204	95.183	26.459	0.997	363.983
seq01_02/frame-001538	0.191	0.76	0.22	107.346	17.225	1.038	356.825
seq01_02/frame-001539	0.187	0.761	0.232	114.475	12.214	1.065	347.615
seq01_02/frame-001540	0.181	0.76	0.243	122.492	9.196	1.117	327.759
seq01_02/frame-001541	0.178	0.757	0.249	127.949	9.767	1.162	311.764
seq01_02/frame-001542	0.174	0.732	0.263	138.252	10.513	1.222	266.713
seq01_02/frame-001543	0.172	0.723	0.268	141.341	9.802	1.239	247.816
seq01_02/frame-001544	0.169	0.713	0.272	143.266	8.635	1.27	230.096
seq01_02/frame-001545	0.167	0.695	0.279	146.311	10.013	1.272	205.846
seq01_02/frame-001546	0.166	0.68	0.284	148.524	10.293	1.283	187.758
seq01_02/frame-001547	0.165	0.66	0.287	149.601	8.071	1.292	169.157
seq01_02/frame-001548	0.162	0.636	0.289	147.961	8.002	1.284	142.775
seq01_02/frame-001549	0.161	0.614	0.293	147.01	8.553	1.3	121.901
seq01_02/frame-001550	0.161	0.591	0.298	146.245	9.278	1.297	101.071
seq01_02/frame-001551	0.159	0.586	0.303	143.858	9.215	1.294	74.9656
seq01_02/frame-001552	0.157	0.609	0.304	141.4	9.123	1.284	53.4682
seq01_02/frame-001553	0.158	0.64	0.31	141.076	9.856	1.274	27.8937
seq01_02/frame-001554	0.162	0.642	0.315	141.35	10.49	1.261	24.068
seq01_02/frame-001555	0.165	0.644	0.32	141.659	9.693	1.248	33.9587
seq01_02/frame-001556	0.17	0.652	0.33	144.379	9.364	1.23	61.225
seq01_02/frame-001557	0.175	0.661	0.338	146.744	9.743	1.209	86.115
seq01_02/frame-001558	0.179	0.669	0.34	144.335	9.717	1.19	113.963
seq01_02/frame-001559	0.183	0.677	0.33	134.096	10.57	1.164	150.764
seq01_02/frame-001560	0.186	0.681	0.322	126.857	11.168	1.166	175.254
seq01_02/frame-001561	0.188	0.685	0.319	123.361	12.286	1.159	195.936
seq01_02/frame-001562	0.19	0.688	0.309	114.963	9.38	1.158	224.308
seq01_02/frame-001563	0.191	0.688	0.291	103.161	8.45	1.167	250.811
seq01_02/frame-001564	0.19	0.684	0.26	85.371	8.034	1.186	247.783
seq01_02/frame-001565	0.188	0.674	0.233	71.911	9.541	1.207	229.371
seq01_02/frame-001566	0.185	0.661	0.203	60.423	14.312	1.226	212.546
seq01_02/frame-001567	0.181	0.657	0.173	51.052	10.977	1.243	198.671
seq01_02/frame-001568	0.177	0.658	0.15	47.008	12.337	1.244	192.261
seq01_02/frame-001569	0.171	0.667	0.136	45.527	16.007	1.238	191.382
seq01_02/frame-001570	0.157	0.689	0.136	45.103	13.817	1.2	203.707
seq01_02/frame-001571	0.149	0.694	0.143	44.398	11.602	1.183	175.943
seq01_02/frame-001572	0.141	0.699	0.147	43.4	10.874	1.166	149.468
seq01_02/frame-001573	0.126	0.7	0.146	42.257	14.608	1.128	108.741
seq01_02/frame-001574	0.122	0.693	0.141	42.145	14.274	1.108	100.512
seq01_02/frame-001575	0.12	0.687	0.129	42.369	13.356	1.088	100.849
seq01_02/frame-001576	0.118	0.684	0.126	42.539	16.256	1.064	105.834
seq01_02/frame-001577	0.115	0.69	0.126	42.278	19.036	1.041	108.568
seq01_02/frame-001578	0.112	0.697	0.125	42.099	24.514	1.022	109.303
seq01_02/frame-001579	0.107	0.707	0.125	41.825	27.053	1.0	110.001
seq01_02/frame-001580	0.104	0.717	0.125	41.522	49.037	0.983	108.054
seq01_02/frame-001581	0.1	0.727	0.124	41.189	23.167	0.967	102.009
seq01_02/frame-001582	0.094	0.745	0.123	40.393	15.27	0.937	88.5852
seq01_02/frame-001583	0.089	0.76	0.122	39.401	13.971	0.906	78.0193
seq01_02/frame-001584	0.085	0.776	0.121	37.88	12.71	0.883	73.6452
seq01_02/frame-001585	0.084	0.787	0.123	36.808	12.83	0.864	75.5574
seq01_02/frame-001586	0.083	0.796	0.128	35.984	13.02	0.842	79.7898
seq01_02/frame-001587	0.083	0.807	0.147	34.739	12.366	0.811	109.138
seq01_02/frame-001588	0.084	0.808	0.16	34.051	12.085	0.798	136.425
seq01_02/frame-001589	0.086	0.808	0.169	33.402	12.441	0.776	177.454
seq01_02/frame-001590	0.088	0.806	0.175	32.855	13.885	0.759	204.785
seq01_02/frame-001591	0.088	0.809	0.173	31.719	12.233	0.72	214.09
seq01_02/frame-001592	0.086	0.815	0.175	31.271	11.713	0.702	204.683
seq01_02/frame-001593	0.084	0.81	0.182	30.57	11.532	0.679	199.253
seq01_02/frame-001594	0.082	0.804	0.183	30.179	10.863	0.669	198.865
seq01_02/frame-001595	0.079	0.796	0.181	29.718	10.887	0.66	200.676
seq01_02/frame-001596	0.076	0.783	0.18	29.066	10.205	0.649	206.157
seq01_02/frame-001597	0.075	0.772	0.177	28.358	9.232	0.637	213.994
seq01_02/frame-001598	0.072	0.751	0.169	26.237	8.183	0.585	232.648
seq01_02/frame-001599	0.071	0.747	0.167	25.317	7.967	0.568	236.054
seq01_02/frame-001600	0.069	0.747	0.166	24.586	7.603	0.556	240.443
seq01_02/frame-001601	0.069	0.742	0.169	23.945	7.649	0.538	250.133
seq01_02/frame-001602	0.069	0.736	0.172	23.64	7.306	0.53	261.477
seq01_02/frame-001603	0.07	0.72	0.172	22.826	7.916	0.52	267.048
seq01_02/frame-001604	0.072	0.697	0.17	22.133	8.955	0.567	252.622
seq01_02/frame-001605	0.078	0.656	0.174	21.831	8.444	0.559	239.782
seq01_02/frame-001606	0.099	0.556	0.177	20.618	8.297	0.553	225.072
seq01_02/frame-001607	0.133	0.427	0.181	19.739	8.646	0.543	217.043
seq01_02/frame-001608	0.156	0.349	0.181	18.596	9.663	0.538	213.069
seq01_02/frame-001609	0.182	0.257	0.178	17.406	10.782	0.53	213.206
seq01_02/frame-001610	0.208	0.119	0.175	16.483	16.016	0.537	218.852
seq01_02/frame-001611	0.222	0.024	0.164	15.999	17.62	0.54	224.717
seq01_02/frame-001612	0.231	-0.031	0.159	15.981	18.394	0.54	229.76
seq01_02/frame-001613	0.24	-0.064	0.153	16.092	16.83	0.536	238.621
seq01_02/frame-001614	0.248	-0.081	0.147	16.036	18.557	0.538	247.11
seq01_02/frame-001615	0.254	-0.095	0.139	15.913	33.106	0.538	257.37
seq01_02/frame-001616	0.257	-0.107	0.126	15.793	58.601	0.539	272.254
seq01_02/frame-001617	0.254	-0.115	0.111	15.528	29.254	0.545	299.465
seq01_02/frame-001618	0.239	-0.098	0.088	15.094	22.932	0.565	251.79
seq01_02/frame-001619	0.232	-0.049	0.081	14.749	18.889	0.562	226.09
seq01_02/frame-001620	0.227	0.017	0.078	14.785	23.356	0.551	209.643
seq01_02/frame-001621	0.222	0.049	0.072	14.964	29.392	0.548	189.66
seq01_02/frame-001622	0.219	0.064	0.066	15.174	25.326	0.545	174.593
seq01_02/frame-001623	0.215	0.09	0.062	15.484	24.457	0.542	161.339
seq01_02/frame-001624	0.207	0.134	0.059	15.866	26.397	0.53	148.705
seq01_02/frame-001625	0.203	0.147	0.056	16.03	75.954	0.527	140.861
seq01_02/frame-001626	0.2	0.15	0.053	16.071	58.667	0.523	132.992
seq01_02/frame-001627	0.198	0.134	0.049	15.677	31.331	0.512	123.827
seq01_02/frame-001628	0.203	0.085	0.046	15.377	23.948	0.509	123.901
seq01_02/frame-001629	0.203	0.02	0.044	14.978	23.481	0.509	129.406
seq01_02/frame-001630	0.202	-0.015	0.042	14.59	22.786	0.513	116.468
seq01_02/frame-001631	0.213	-0.074	0.04	14.012	17.51	0.51	96.7229
seq01_02/frame-001632	0.223	-0.113	0.038	13.538	17.246	0.504	87.7494
seq01_02/frame-001633	0.234	-0.134	0.037	13.114	21.201	0.5	83.7237
seq01_02/frame-001634	0.25	-0.125	0.036	12.745	27.563	0.488	82.1822
seq01_02/frame-001635	0.26	-0.106	0.035	12.59	53.307	0.481	82.8705
seq01_02/frame-001636	0.269	-0.078	0.035	12.535	28.725	0.474	83.9708
seq01_02/frame-001637	0.28	0.01	0.034	12.65	19.12	0.462	84.4612
seq01_02/frame-001638	0.282	0.14	0.034	12.873	16.378	0.45	86.7901
seq01_02/frame-001639	0.266	0.376	0.034	13.857	12.834	0.406	102.928
seq01_02/frame-001640	0.249	0.455	0.038	15.07	12.321	0.39	119.208
seq01_02/frame-001641	0.209	0.573	0.041	17.211	10.986	0.376	154.478
seq01_02/frame-001642	0.166	0.667	0.042	18.562	15.944	0.346	186.823
seq01_02/frame-001643	0.16	0.669	0.043	20.17	10.793	0.36	222.636
seq01_02/frame-001644	0.15	0.668	0.044	21.935	9.699	0.373	259.033
seq01_02/frame-001645	0.144	0.666	0.043	22.316	10.261	0.374	256.487
seq01_02/frame-001646	0.137	0.662	0.024	22.909	9.755	0.382	258.145
seq01_02/frame-001647	0.128	0.654	0.024	23.617	8.46	0.392	264.772
seq01_02/frame-001648	0.122	0.638	0.024	24.015	9.67	0.4	272.205
seq01_02/frame-001649	0.118	0.609	0.025	24.336	9.195	0.405	281.109
seq01_02/frame-001650	0.107	0.603	0.026	24.58	7.602	0.411	289.031
seq01_02/frame-001651	0.098	0.618	0.028	24.672	7.468	0.415	291.66
seq01_02/frame-001652	0.085	0.656	0.029	24.766	7.241	0.42	294.901
seq01_02/frame-001653	0.068	0.747	0.032	24.832	6.957	0.431	299.371
seq01_02/frame-001654	0.069	0.772	0.034	24.708	8.555	0.439	289.084
seq01_02/frame-001655	0.073	0.773	0.036	24.625	10.32	0.444	281.116
seq01_02/frame-001656	0.078	0.776	0.037	24.572	8.711	0.45	275.141
seq01_02/frame-001657	0.082	0.782	0.04	24.606	8.005	0.455	270.025
seq01_02/frame-001658	0.086	0.788	0.044	24.715	7.873	0.457	268.104
seq01_02/frame-001659	0.089	0.794	0.049	24.816	7.465	0.458	267.451
seq01_02/frame-001660	0.092	0.799	0.058	24.842	7.84	0.461	268.316
seq01_02/frame-001661	0.094	0.798	0.064	25.235	8.328	0.462	270.044
seq01_02/frame-001662	0.096	0.791	0.067	25.884	10.029	0.461	272.208
seq01_02/frame-001663	0.098	0.78	0.074	27.59	8.772	0.453	278.29
seq01_02/frame-001664	0.095	0.772	0.068	28.267	7.214	0.443	286.408
seq01_02/frame-001665	0.095	0.756	0.063	28.552	8.416	0.435	294.097
seq01_02/frame-001666	0.095	0.735	0.063	28.884	7.615	0.427	301.824
seq01_02/frame-001667	0.097	0.685	0.064	29.511	6.961	0.419	292.953
seq01_02/frame-001668	0.099	0.633	0.064	30.047	6.799	0.417	260.854
seq01_02/frame-001669	0.101	0.558	0.06	30.366	6.217	0.414	232.699
seq01_02/frame-001670	0.108	0.36	0.048	30.717	6.136	0.417	202.13
seq01_02/frame-001671	0.115	0.192	0.032	30.774	6.041	0.414	185.998
seq01_02/frame-001672	0.123	0.089	0.019	30.358	6.28	0.408	180.538
seq01_02/frame-001673	0.134	0.083	0.021	29.554	7.081	0.399	184.123
seq01_02/frame-001674	0.142	0.085	0.021	28.912	10.469	0.395	191.45
seq01_02/frame-001675	0.15	0.079	0.024	27.65	12.804	0.389	209.504
seq01_02/frame-001676	0.158	0.11	0.044	27.05	15.157	0.374	225.039
seq01_02/frame-001677	0.166	0.148	0.083	28.474	11.431	0.372	240.345
seq01_02/frame-001678	0.186	0.239	0.177	39.148	12.423	0.365	277.59
seq01_02/frame-001679	0.194	0.286	0.213	46.436	15.928	0.361	294.131
seq01_02/frame-001680	0.204	0.346	0.258	58.184	15.695	0.354	295.36
seq01_02/frame-001681	0.213	0.404	0.307	74.588	6.637	0.344	284.039
seq01_02/frame-001682	0.217	0.42	0.337	86.699	6.241	0.336	278.303
seq01_02/frame-001683	0.221	0.41	0.36	97.369	6.498	0.33	274.988
seq01_02/frame-001684	0.225	0.396	0.385	110.273	6.224	0.324	272.436
seq01_02/frame-001685	0.227	0.373	0.401	119.811	6.236	0.327	271.06
seq01_02/frame-001686	0.228	0.332	0.418	128.865	6.26	0.331	270.199
seq01_02/frame-001687	0.231	0.268	0.456	153.614	6.029	0.337	269.924
seq01_02/frame-001688	0.229	0.261	0.473	166.583	6.037	0.343	270.657
seq01_02/frame-001689	0.227	0.214	0.49	181.64	6.159	0.352	272.226
seq01_02/frame-001690	0.226	0.167	0.5	191.817	6.016	0.361	273.689
seq01_02/frame-001691	0.226	0.132	0.512	203.31	6.057	0.37	275.679
seq01_02/frame-001692	0.224	0.078	0.526	217.714	6.228	0.381	278.648
seq01_02/frame-001693	0.222	0.057	0.529	223.893	7.134	0.385	279.723
seq01_02/frame-001694	0.219	0.059	0.526	226.865	7.738	0.39	279.867
seq01_02/frame-001695	0.216	0.078	0.518	225.807	10.201	0.398	279.604
seq01_02/frame-001696	0.213	0.091	0.507	222.401	11.736	0.403	279.2
seq01_02/frame-001697	0.209	0.104	0.491	217.355	12.634	0.411	279.276
seq01_02/frame-001698	0.205	0.121	0.479	213.984	9.935	0.417	280.603
seq01_02/frame-001699	0.202	0.129	0.466	210.143	11.552	0.421	282.99
seq01_02/frame-001700	0.197	0.144	0.444	204.11	9.218	0.426	287.647
seq01_02/frame-001701	0.193	0.144	0.433	203.096	8.06	0.428	289.074
seq01_02/frame-001702	0.191	0.143	0.426	205.008	8.192	0.429	286.077
seq01_02/frame-001703	0.189	0.142	0.423	210.755	8.664	0.429	284.159
seq01_02/frame-001704	0.188	0.139	0.429	220.773	14.959	0.428	285.544
seq01_02/frame-001705	0.188	0.134	0.439	236.997	36.756	0.426	290.106
seq01_02/frame-001706	0.189	0.131	0.453	253.461	28.991	0.425	295.52
seq01_02/frame-001707	0.192	0.127	0.475	279.086	11.451	0.422	304.953
seq01_02/frame-001708	0.195	0.124	0.524	327.57	9.324	0.416	323.226
seq01_02/frame-001709	0.2	0.131	0.574	368.94	7.725	0.408	338.977
seq01_02/frame-001710	0.206	0.141	0.632	418.184	7.294	0.4	348.548
seq01_02/frame-001711	0.21	0.14	0.696	472.671	6.813	0.388	345.888
seq01_02/frame-001712	0.213	0.146	0.743	512.246	7.187	0.38	343.654
seq01_02/frame-001713	0.217	0.131	0.798	557.071	6.992	0.364	341.333
seq01_02/frame-001714	0.22	0.113	0.837	591.308	6.635	0.338	339.987
seq01_02/frame-001715	0.223	0.123	0.857	608.819	7.082	0.316	338.724
seq01_02/frame-001716	0.227	0.191	0.871	621.645	6.651	0.278	338.439
seq01_02/frame-001717	0.227	0.326	0.869	624.604	6.044	0.228	338.879
seq01_02/frame-001718	0.222	0.445	0.863	623.587	5.62	0.21	335.509
seq01_02/frame-001719	0.221	0.481	0.866	620.168	5.518	0.217	331.201
seq01_02/frame-001720	0.22	0.487	0.87	614.242	5.667	0.226	328.167
seq01_02/frame-001721	0.222	0.482	0.876	605.704	5.758	0.242	325.392
seq01_02/frame-001722	0.225	0.483	0.875	596.384	6.136	0.255	324.894
seq01_02/frame-001723	0.228	0.487	0.869	585.613	6.219	0.268	325.668
seq01_02/frame-001724	0.231	0.497	0.867	577.153	6.019	0.28	325.461
seq01_02/frame-001725	0.232	0.501	0.866	575.114	6.539	0.289	325.231
seq01_02/frame-001726	0.232	0.504	0.862	571.037	6.383	0.301	325.176
seq01_02/frame-001727	0.232	0.512	0.857	567.057	5.947	0.313	325.202
seq01_02/frame-001728	0.233	0.518	0.85	558.5	6.258	0.327	325.252
seq01_02/frame-001729	0.233	0.529	0.84	546.656	6.518	0.348	325.589
seq01_02/frame-001730	0.23	0.527	0.832	542.731	6.459	0.653	325.966
seq01_02/frame-001731	0.227	0.53	0.82	531.572	6.25	0.703	326.114
seq01_02/frame-001732	0.223	0.549	0.794	504.289	6.494	0.788	327.092
seq01_02/frame-001733	0.221	0.563	0.775	482.593	6.574	0.821	328.696
seq01_02/frame-001734	0.219	0.579	0.757	462.616	8.063	0.839	315.323
